Project Name,File Name,Method Name,Start Line,End Line,Method Code,Documentation,Code With Doc,TokenID
plugins,helpers.py,stop,129,137,def stop(self):        try:            return self.plugin.pyload.scheduler.remove_job(self.cb)        except Exception:            return False        finally:            self.cb = None,,def stop(self):        try:            return self.plugin.pyload.scheduler.remove_job(self.cb)        except Exception:            return False        finally:            self.cb = None,13879d4c-9ca8-4ab6-a377-054b5e9e29fc
plugins,helpers.py,_task,141,149,"def _task(self, threaded):        try:            self.task()        except Exception as exc:            self.plugin.log_error(self._(""Error performing periodical task""), exc)        if not self.stopped:            self.restart(threaded=threaded, delay=self.interval)",,"def _task(self, threaded):        try:            self.task()        except Exception as exc:            self.plugin.log_error(self._(""Error performing periodical task""), exc)        if not self.stopped:            self.restart(threaded=threaded, delay=self.interval)",d743b56a-5d3a-48cf-98c1-64a05b18a66d
plugins,helpers.py,__init__,153,155,"def __init__(self, plugin, storage=""queue""):        self.plugin = plugin        self.storage = storage",,"def __init__(self, plugin, storage=""queue""):        self.plugin = plugin        self.storage = storage",5e9a2e47-089d-4004-8f5f-390d6013ea3d
plugins,helpers.py,get,157,158,"def get(self):        return self.plugin.db.retrieve(self.storage, default=[])",,"def get(self):        return self.plugin.db.retrieve(self.storage, default=[])",fa07e960-c468-4743-b016-94b7ea76f706
plugins,helpers.py,set,160,161,"def set(self, value):        return self.plugin.db.store(self.storage, value)",,"def set(self, value):        return self.plugin.db.store(self.storage, value)",7326899d-7a0e-4374-9e5a-960b6287b300
plugins,helpers.py,delete,163,164,def delete(self):        return self.plugin.db.delete(self.storage),,def delete(self):        return self.plugin.db.delete(self.storage),70556055-3839-480e-8647-9d7b82021be8
plugins,helpers.py,add,166,171,"def add(self, item):        queue = self.get()        if item not in queue:            return self.set(queue + [item])        else:            return True",,"def add(self, item):        queue = self.get()        if item not in queue:            return self.set(queue + [item])        else:            return True",15063252-7396-4f2e-b324-33f27e007e5e
plugins,helpers.py,remove,173,184,"def remove(self, item):        queue = self.get()        try:            queue.remove(item)        except ValueError:            pass        if isinstance(queue, list):            return self.delete()        return self.set(queue)",,"def remove(self, item):        queue = self.get()        try:            queue.remove(item)        except ValueError:            pass        if isinstance(queue, list):            return self.delete()        return self.set(queue)",3f10fca3-a4d9-4c00-a3a1-8a061f12c880
plugins,helpers.py,sign_string,187,206,"def sign_string(message, pem_private, pem_passphrase="""", sign_algo=""SHA384""):        from Cryptodome.PublicKey import RSA    from Cryptodome.Signature import PKCS1_v1_5    from binascii import b2a_hex    if sign_algo not in (""MD5"", ""SHA1"", ""SHA256"", ""SHA384"", ""SHA512""):        raise ValueError(""Unsupported Signing algorithm"")    message = to_bytes(message)    priv_key = RSA.import_key(pem_private, passphrase=pem_passphrase)    signer = PKCS1_v1_5.new(priv_key)    digest = getattr(        __import__(""Cryptodome.Hash"", fromlist=[sign_algo]), sign_algo    ).new()    digest.update(message)    return b2a_hex(signer.sign(digest))",Generate a signature for string using the `sign_algo` and `RSA` algorithms.,"def sign_string(message, pem_private, pem_passphrase="""", sign_algo=""SHA384""):    """"""    Generate a signature for string using the `sign_algo` and `RSA` algorithms.    """"""    from Cryptodome.PublicKey import RSA    from Cryptodome.Signature import PKCS1_v1_5    from binascii import b2a_hex    if sign_algo not in (""MD5"", ""SHA1"", ""SHA256"", ""SHA384"", ""SHA512""):        raise ValueError(""Unsupported Signing algorithm"")    message = to_bytes(message)    priv_key = RSA.import_key(pem_private, passphrase=pem_passphrase)    signer = PKCS1_v1_5.new(priv_key)    digest = getattr(        __import__(""Cryptodome.Hash"", fromlist=[sign_algo]), sign_algo    ).new()    digest.update(message)    return b2a_hex(signer.sign(digest))

Generate a signature for string using the `sign_algo` and `RSA` algorithms.",c7f0b528-7125-4f7b-8b8c-9ed05ba8d609
plugins,helpers.py,fsbsize,209,231,"def fsbsize(path):        path = os.fsdecode(path)    if os.name == ""nt"":        import ctypes        drive = ""{}\\"".format(os.path.splitdrive(path)[0])        cluster_sectors, sector_size = ctypes.c_longlong(0)        ctypes.windll.kernel32.GetDiskFreeSpaceW(            ctypes.c_wchar_p(drive),            ctypes.pointer(cluster_sectors),            ctypes.pointer(sector_size),            None,            None,        )        return cluster_sectors * sector_size    else:        return os.statvfs(path).f_frsize",Get optimal file system buffer size (in bytes) for I/O calls.,"def fsbsize(path):    """"""    Get optimal file system buffer size (in bytes) for I/O calls.    """"""    path = os.fsdecode(path)    if os.name == ""nt"":        import ctypes        drive = ""{}\\"".format(os.path.splitdrive(path)[0])        cluster_sectors, sector_size = ctypes.c_longlong(0)        ctypes.windll.kernel32.GetDiskFreeSpaceW(            ctypes.c_wchar_p(drive),            ctypes.pointer(cluster_sectors),            ctypes.pointer(sector_size),            None,            None,        )        return cluster_sectors * sector_size    else:        return os.statvfs(path).f_frsize

Get optimal file system buffer size (in bytes) for I/O calls.",5d8e3945-79dc-468b-a89a-a0d1f21b9686
